,BRK-B,BRK-B,BRK-B,BRK-B,BRK-B,BRK-B,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,UNH,UNH,UNH,UNH,UNH,UNH,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,TSLA,TSLA,TSLA,TSLA,TSLA,TSLA,JNJ,JNJ,JNJ,JNJ,JNJ,JNJ,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-28 00:00:00-05:00,229.75999450683594,233.50999450683594,228.16000366210938,230.9499969482422,230.9499969482422,5943500,139.52000427246094,141.99000549316406,136.6999969482422,137.08999633789062,135.46383666992188,142621100,336.6400146484375,346.5799865722656,334.510009765625,338.1499938964844,329.2449035644531,2769900,235.61000061035156,242.63999938964844,235.08999633789062,238.92999267578125,234.7442626953125,49111200,273.3333435058594,282.6666564941406,267.0,278.4766540527344,278.4766540527344,79134000,168.1999969482422,170.86000061035156,167.8000030517578,169.16000366210938,160.7774658203125,8944400,91.55000305175781,94.39949798583984,91.55000305175781,92.66000366210938,92.66000366210938,55278000,161.7519989013672,165.08399963378906,161.4344940185547,161.88099670410156,161.88099670410156,62984000
2021-01-29 00:00:00-05:00,229.4499969482422,229.97000122070312,227.2100067138672,227.8699951171875,227.8699951171875,6387300,135.8300018310547,136.74000549316406,130.2100067138672,131.9600067138672,130.39468383789062,177523800,336.5299987792969,339.0199890136719,330.6300048828125,333.5799865722656,324.79522705078125,3899200,235.99000549316406,238.02000427246094,231.35000610351562,231.9600067138672,227.89637756347656,42503100,276.6666564941406,280.8033447265625,260.0333251953125,264.510009765625,264.510009765625,104972400,164.25999450683594,166.0,160.5500030517578,163.1300048828125,155.04627990722656,22505900,91.70099639892578,92.37699890136719,90.0780029296875,91.36799621582031,91.36799621582031,44530000,161.5,161.84950256347656,159.2274932861328,160.30999755859375,160.30999755859375,85872000
2021-02-01 00:00:00-05:00,229.97000122070312,230.5,228.0399932861328,229.32000732421875,229.32000732421875,4068200,133.75,135.3800048828125,130.92999267578125,134.13999938964844,132.548828125,106239800,335.0299987792969,338.1499938964844,332.739990234375,334.0,325.2041931152344,3020200,235.05999755859375,242.5,232.42999267578125,239.64999389648438,235.45164489746094,33314200,271.42999267578125,280.6666564941406,265.1866760253906,279.9366760253906,279.9366760253906,76174200,165.30999755859375,165.30999755859375,162.60000610351562,162.7100067138672,154.6470947265625,9971400,92.22949981689453,95.7770004272461,92.22949981689453,94.65350341796875,94.65350341796875,40252000,162.1179962158203,167.51300048828125,161.75149536132812,167.1439971923828,167.1439971923828,83204000
2021-02-02 00:00:00-05:00,231.2100067138672,233.42999267578125,230.6699981689453,232.24000549316406,232.24000549316406,5300300,135.72999572753906,136.30999755859375,134.61000061035156,134.99000549316406,133.38877868652344,83305400,337.1000061035156,344.6400146484375,337.1000061035156,338.7200012207031,329.7998962402344,2663700,241.3000030517578,242.30999755859375,238.69000244140625,239.50999450683594,235.31410217285156,25916300,281.55999755859375,293.5,280.73333740234375,290.92999267578125,290.92999267578125,73038600,163.3800048828125,163.66000366210938,161.17999267578125,161.25,153.2594451904297,11443300,95.65650177001953,97.46849822998047,95.31849670410156,95.95600128173828,95.95600128173828,66332000,169.0,171.38699340820312,168.05650329589844,169.0,169.0,141972000
2021-02-03 00:00:00-05:00,232.39999389648438,233.16000366210938,231.27999877929688,232.67999267578125,232.67999267578125,3805600,135.75999450683594,135.77000427246094,133.61000061035156,133.94000244140625,132.3511962890625,89880900,338.0,340.1600036621094,334.6000061035156,337.8900146484375,328.9917297363281,2537100,239.57000732421875,245.08999633789062,239.25999450683594,243.0,238.74295043945312,27158100,292.3399963378906,292.6933288574219,284.35333251953125,284.89666748046875,284.89666748046875,55030500,160.94000244140625,161.52000427246094,159.57000732421875,160.5,152.546630859375,8601900,103.28050231933594,105.33100128173828,100.67749786376953,102.94400024414062,102.94400024414062,97882000,171.25050354003906,171.6999969482422,165.43099975585938,165.62649536132812,165.62649536132812,141776000
2021-02-04 00:00:00-05:00,232.83999633789062,235.91000366210938,232.41000366210938,235.77000427246094,235.77000427246094,4438400,136.3000030517578,137.39999389648438,134.58999633789062,137.38999938964844,135.76028442382812,84183100,332.32000732421875,335.2900085449219,328.3900146484375,329.32000732421875,320.6474304199219,5962200,242.66000366210938,243.24000549316406,240.3699951171875,242.00999450683594,237.77029418945312,25296100,285.0,285.5,277.8066711425781,283.3299865722656,283.3299865722656,47438100,161.0,162.08999633789062,159.75999450683594,161.99000549316406,153.9627685546875,7758100,103.03099822998047,103.46499633789062,101.75499725341797,102.68150329589844,102.68150329589844,48596000,166.5,167.35000610351562,163.8874969482422,166.5500030517578,166.5500030517578,73414000
2021-02-05 00:00:00-05:00,236.97999572753906,236.97999572753906,234.8300018310547,235.16000366210938,235.16000366210938,3812200,137.35000610351562,137.4199981689453,135.86000061035156,136.75999450683594,135.33970642089844,75693800,332.1099853515625,333.4800109863281,323.4800109863281,324.510009765625,315.9640808105469,7227900,242.22999572753906,243.27999877929688,240.4199981689453,242.1999969482422,237.95700073242188,18054800,281.6666564941406,288.25665283203125,279.65667724609375,284.07666015625,284.07666015625,55699800,164.86000061035156,165.44000244140625,163.86000061035156,164.4499969482422,156.3008575439453,9495300,102.97799682617188,104.7969970703125,102.5,104.44149780273438,104.44149780273438,29866000,165.9499969482422,168.85000610351562,165.135498046875,167.6074981689453,167.6074981689453,72416000
2021-02-08 00:00:00-05:00,236.0,237.55999755859375,235.35000610351562,237.4199981689453,237.4199981689453,3327300,136.02999877929688,136.9600067138672,134.9199981689453,136.91000366210938,135.48812866210938,71297200,327.010009765625,327.0199890136719,323.80999755859375,324.3399963378906,315.798583984375,4758200,243.14999389648438,243.67999267578125,240.80999755859375,242.47000122070312,238.22225952148438,22211900,289.8900146484375,292.5899963378906,284.9166564941406,287.8066711425781,287.8066711425781,60485100,165.02999877929688,165.9199981689453,163.8800048828125,164.9199981689453,156.74758911132812,6035300,105.0,105.75,103.1675033569336,104.22599792480469,104.22599792480469,28828000,167.9250030517578,168.25,165.1999969482422,166.14700317382812,166.14700317382812,65148000
2021-02-09 00:00:00-05:00,237.07000732421875,240.77999877929688,235.66000366210938,239.91000366210938,239.91000366210938,4773400,136.6199951171875,137.8800048828125,135.85000610351562,136.00999450683594,134.5974884033203,76774200,323.8999938964844,331.0400085449219,321.7099914550781,329.6300048828125,320.94921875,4096900,241.8699951171875,244.75999450683594,241.3800048828125,243.77000427246094,239.49949645996094,23565000,285.0400085449219,286.6000061035156,280.5833435058594,283.1533203125,283.1533203125,45473100,165.1999969482422,166.58999633789062,164.97000122070312,166.27000427246094,158.03067016601562,5544200,103.73999786376953,104.92549896240234,103.5,103.76950073242188,103.76950073242188,21892000,165.62449645996094,166.89999389648438,164.89199829101562,165.25,165.25,44070000
2021-02-10 00:00:00-05:00,241.42999267578125,241.52000427246094,239.0399932861328,239.9199981689453,239.9199981689453,3822600,136.47999572753906,136.99000549316406,134.39999389648438,135.38999938964844,133.98391723632812,73046600,332.6600036621094,335.760009765625,329.7699890136719,333.3999938964844,324.6199951171875,4122700,245.0,245.9199981689453,240.88999938964844,242.82000732421875,238.56613159179688,22186700,281.21331787109375,281.6066589355469,266.67333984375,268.2733459472656,268.2733459472656,108648300,167.88999938964844,167.94000244140625,165.6999969482422,166.80999755859375,158.54391479492188,5921300,104.15699768066406,104.94400024414062,102.61199951171875,104.3239974975586,104.3239974975586,25102000,165.6999969482422,165.8975067138672,162.6999969482422,164.32899475097656,164.32899475097656,63032000
2021-02-11 00:00:00-05:00,239.36000061035156,240.44000244140625,238.8800048828125,239.75999450683594,239.75999450683594,2908500,135.89999389648438,136.38999938964844,133.77000427246094,135.1300048828125,133.7266387939453,64280000,335.0,336.6499938964844,331.5,333.07000732421875,324.29864501953125,2776700,244.77999877929688,245.14999389648438,242.14999389648438,244.49000549316406,240.2068634033203,15751100,270.8133239746094,276.6266784667969,267.24334716796875,270.5533447265625,270.5533447265625,64868400,167.0,167.3800048828125,165.60000610351562,166.05999755859375,157.83106994628906,4871300,104.55000305175781,104.69999694824219,103.44300079345703,104.4375,104.4375,20480000,164.60000610351562,164.60000610351562,162.4029998779297,163.10650634765625,163.10650634765625,46028000
2021-02-12 00:00:00-05:00,238.07000732421875,242.75999450683594,238.02999877929688,242.4600067138672,242.4600067138672,3421800,134.35000610351562,135.52999877929688,133.69000244140625,135.3699951171875,133.96412658691406,60145100,331.67999267578125,332.3999938964844,327.8800048828125,328.239990234375,319.5958557128906,2760800,243.92999267578125,245.3000030517578,242.72999572753906,244.99000549316406,240.69810485839844,16561100,267.086669921875,272.4433288574219,261.77667236328125,272.0400085449219,272.0400085449219,71304900,164.39999389648438,166.85000610351562,164.0,166.5800018310547,158.3253173828125,4413100,103.9885025024414,104.9749984741211,103.67849731445312,104.75150299072266,104.75150299072266,18990000,162.5,164.0124969482422,161.66549682617188,163.885498046875,163.885498046875,46706000
2021-02-16 00:00:00-05:00,244.13999938964844,247.25999450683594,242.82000732421875,245.27999877929688,245.27999877929688,4722200,135.49000549316406,136.00999450683594,132.7899932861328,133.19000244140625,131.8067626953125,80576300,327.3599853515625,329.8399963378906,322.4800109863281,324.6199951171875,316.0711669921875,4339000,245.02999877929688,246.1300048828125,242.9199981689453,243.6999969482422,239.43069458007812,26728500,272.6666564941406,273.6666564941406,264.14666748046875,265.40667724609375,265.40667724609375,59406900,166.5800018310547,167.0500030517578,164.63999938964844,165.07000732421875,156.89015197753906,5656100,104.5875015258789,107.25700378417969,104.5875015258789,105.53500366210938,105.53500366210938,31004000,162.70249938964844,165.4149932861328,162.67950439453125,163.44749450683594,163.44749450683594,51494000
2021-02-17 00:00:00-05:00,244.13999938964844,246.19000244140625,244.0,245.25,245.25,3909500,131.25,132.22000122070312,129.47000122070312,130.83999633789062,129.48117065429688,97918500,323.4599914550781,328.6000061035156,322.239990234375,326.8599853515625,318.2521667480469,2620000,241.32000732421875,244.30999755859375,240.94000244140625,244.1999969482422,240.47451782226562,21653500,259.6966552734375,266.61334228515625,254.00332641601562,266.04998779296875,266.04998779296875,77989500,164.97000122070312,166.08999633789062,164.36000061035156,165.66000366210938,157.45091247558594,6676700,104.6989974975586,106.12200164794922,104.4175033569336,105.93099975585938,105.93099975585938,20294000,163.17999267578125,166.04550170898438,162.97500610351562,165.4320068359375,165.4320068359375,65950000
